id	model_number	mpn	brand	title	description	price_old	price	link	img_large	payment accepted	shipping	color	size	sku_size	style	quantity	product_type	gender	c:keywords:string	EAN	Availability	img_small	garment_type	rating	review_count	division	sport	collection	sub_brand	bullet1	bullet2	bullet3	bullet4	bullet5	bullet6	bullet7	customizable	sale	productFilter	UPC	coming_soon	badges	additional_images	availability_date	availability_to	age_group	numerical_category
V69623	MU795	V69623	Reebok	Classic Leather - Grade School	Your kid is first one out the door to recess. Throw ‘em this shoe to keep up with their speed and enthusiasm. As they bounce and sprint in a heated dodgeball match, the shock-absorbing midsole keeps them comfy. Plus, the outsole lasts and lasts.	54.99	54.99	http://www.reebok.com/us/classic-leather---grade-school/V69623.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69623_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Gum	3.5,4,4.5,5,5.5,6,6.5,7	520,530,540,550,560,570,580,590	SPORTSWEAR	61,78,60,81,37,87,20,89	Shoes/Kids	Kids		4055342246193,4055342246179,4055342246780,4055342246216,4055342246186,4055342246223,4055342246209,4055342246230	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69623_01.jpg?sw=60&sfrm=jpg	~	4.7	103	Shoes	Retro Running	Mini Me	Classics	Soft leather upper for supportive comfort	Low-cut design for freedom of motion at the ankles	Die-cut EVA midsole absorbs shock	Iconic logo silhouette on the side profile	High abrasion rubber outsole for durability and traction	Removable Ortholite foam sockliner for cushion and comfort		N	Y	standard	889133968919,889133964843,889133968964,889133968933,889133964850,889133968940,889133968926,889133968957	N	0	V69623_01.jpg|V69623_02.jpg|V69623_03.jpg|V69623_04.jpg|V69623_05.jpg|V69623_06.jpg|V69623_07.jpg|V69623_08.jpg	2015-12-18T05:00:00.000Z	2020-12-31T05:00:00.000Z	Kids	9370000
V69622	MU794	V69622	Reebok	Classic Leather - Children - Pre-School	Turning heads since ’83, the Classic Leather stays true to its roots. Known as “The Classic” and made for the streets instead of the track, it broke free from the pack by replacing the materials of standard runners with premium garment leather. Today, its heritage and timeless design ring true. Even kids can sport this clean and classic look this spring!	49.99	49.99	http://www.reebok.com/us/classic-leather---children---pre-school/V69622.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69622_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Gum	10.5,11,11.5,12,12.5,13,13.5,1,1.5,2,2.5,3	370,380,390,410,420,430,440,450,470,480,490,510	SPORTSWEAR	64,81,56,26,15,46,28,89,67,55,42,97	Shoes/Kids	Kids		4055341702331,4055341702362,4055341702416,4055341702348,4055341702379,4055341702324,4055341702355,4055341702409,4055341702300,4055341702393,4055341702386,4055341702317	in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69622_01.jpg?sw=60&sfrm=jpg	~	4.9	14	Shoes	Retro Running	Mini Me	Classics	Soft leather upper for comfort and support	Die-cut EVA midsole/lightweight cushioning	High abrasion rubber gum outsole for traction and durability					N	Y	standard	889133977584,889133977614,889133977669,889133977591,889133977621,889133977577,889133977607,889133977652,889133977553,889133977645,889133977638,889133977560	N	0	V69622_01.jpg|V69622_02.jpg|V69622_03.jpg|V69622_04.jpg|V69622_05.jpg|V69622_06.jpg|V69622_07.jpg|V69622_08.jpg	2015-12-18T05:00:00.000Z	2020-12-31T05:00:00.000Z	Kids	9370000
V69621	MU794	V69621	Reebok	Classic Leather - Children - Pre-School	Turning heads since ’83, the Classic Leather stays true to its roots. Known as “The Classic” and made for the streets instead of the track, it broke free from the pack by replacing the materials of standard runners with premium garment leather. Today, its heritage and timeless design ring true. Even kids can sport this clean and classic look this spring!	49.99	39.99	http://www.reebok.com/us/classic-leather---children---pre-school/V69621.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69621_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Gum	10.5,11,11.5,12,12.5,13,13.5,1,1.5,2,2.5,3	370,380,390,410,420,430,440,450,470,480,490,510	SPORTSWEAR	4,40,6,27,15,32,2,58,46,50,39,24	Shoes/Kids	Kids			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69621_01.jpg?sw=60&sfrm=jpg	~	4.9	14	Shoes	Retro Running	Mini Me	Classics	Soft leather upper for comfort and support	Die-cut EVA midsole/lightweight cushioning	High abrasion rubber gum outsole for traction and durability					N	N	standard	889133960517,889133960456,889133964607,889133960487,889133960470,889133960500,889133960463,889133960531,889133964591,889133960494,889133960524,889133960449	N	0	V69621_01.jpg|V69621_02.jpg|V69621_03.jpg|V69621_04.jpg|V69621_05.jpg|V69621_06.jpg|V69621_07.jpg	2015-12-18T05:00:00.000Z	2020-12-31T05:00:00.000Z	Kids	9370000
V69001	AUZ74	V69001	Reebok	World Best	World Best status is reserved for, well, world bests. This 1989 throwback pays tribute to what was once touted the lightest racing flat on the market. We've even reintroduced them in the nationalistic colors for a dose of authenticity. It takes a winner to know one.	89.99	89.99	http://www.reebok.com/us/world-best/V69001.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69001_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Carbon / Gravel / Black / Marigold / Chalk	10,10.5,11,13	640,650,660,700	SPORTSWEAR	2,1,2,3	Shoes/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V69001_01.jpg?sw=60&sfrm=jpg	~	5	1	Shoes	Retro Running	~	Classics	Textile and leather overlay upper for throwback durability and style	Low-cut design for freedom of motion and quicker transitions	EVA midsole for shock-absorbing cushioning and support	PU sockliner for additional comfort and first-foot feel	Iconic logo-nspired bottom for a pop of retro revival	Woven label on the tongue top and heel tab for 1989 world-best styling		N	Y	outlet	889769459416,889769459447,889769455135,889769459409	N	0	V69001_01.jpg|V69001_02.jpg|V69001_03.jpg|V69001_04.jpg|V69001_05.jpg|V69001_06.jpg|V69001_07.jpg	2016-06-01T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V68166	AUZ35	V68166	Reebok	Reebok Club MEMT Wide 4E	Celebrate heritage in subtle style with these classic kicks engineered for lasting comfort. A special sockliner expands your wear window, and pops of iconic Reebok branding create eye-catching appeal. Plus, stitched overlays add to the clean, sophisticated look.	64.99	64.99	http://www.reebok.com/us/reebok-club-memt-wide-4e/V68166.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V68166_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Dark Heather Grey / Solid Grey	7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,13,14,16	580,590,600,610,620,630,640,650,660,670,680,700,720,760	SPORTSWEAR	31,10,49,54,63,62,86,93,74,49,43,40,7,20	Shoes/Men	Men	Memory Foam,wide		in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V68166_01.jpg?sw=60&sfrm=jpg	~	2.9	23	Shoes	Court	~	Classics	Soft leather upper with toe-box perforations for comfort and ventilation	Low-cut construction for uninhibited freedom of motion	Memory Tech sockliner for a soft first feel and added cushion	Clean overlays with stitching detail for a classic look	Starcrest logo on the tongue and a Reebok windowbox for pops of style			N	Y	outlet	889131137256,889131137225,889131137249,889131137362,889131137348,889131137287,889131137324,889131137393,889131137218,889131137263,889131137300,889131137270,889133995366,889132832594	N	0	V68166_01.jpg|V68166_02.jpg|V68166_03.jpg|V68166_04.jpg|V68166_05.jpg|V68166_06.jpg|V68166_07.jpg|V68166_08.jpg	2015-11-05T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V68165	AUZ35	V68165	Reebok	Reebok Club MEMT Wide 4E	Celebrate heritage in subtle style with these classic kicks engineered for lasting comfort. A special sockliner expands your wear window, and pops of iconic Reebok branding create eye-catching appeal. Plus, stitched overlays add to the clean, sophisticated look.	64.99	64.99	http://www.reebok.com/us/reebok-club-memt-wide-4e/V68165.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V68165_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Steel	7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,13,14,15,16	580,590,600,610,620,630,640,650,660,670,680,700,720,740,760	SPORTSWEAR	10,128,23,111,31,18,9,1,28,111,19,3,29,47,51	Shoes/Men	Men	Memory Foam,wide		in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V68165_01.jpg?sw=60&sfrm=jpg	~	2.9	23	Shoes	Court	~	Classics	Soft leather upper with toe-box perforations for comfort and ventilation	Low-cut construction for uninhibited freedom of motion	Memory Tech sockliner for a soft first feel and added cushion	Clean overlays with stitching detail for a classic look	Starcrest logo on the tongue and a Reebok windowbox for pops of style			N	Y	outlet	889131099899,889131099882,889131111256,889131099851,889131111348,889131111287,889131111317,889131099912,889131099868,889131111362,889131111324,889131111294,889133995359,889133995342,889132832587	N	0	V68165_01.jpg|V68165_02.jpg|V68165_03.jpg|V68165_04.jpg|V68165_05.jpg|V68165_06.jpg|V68165_07.jpg|V68165_08.jpg	2015-11-05T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V67513	JMI62	V67513	Reebok	Reebok Club MEMT	Celebrate heritage in subtle style with these classic kicks engineered for lasting comfort. A special sockliner expands your wear window, and pops of iconic Reebok branding create eye-catching appeal. Plus, stitched overlays add to the clean, sophisticated look.	64.99	64.99	http://www.reebok.com/us/reebok-club-memt/V67513.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67513_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Collegiate Navy	6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,13,14,15	570,580,590,600,610,620,630,640,650,660,670,680,700,720,740	SPORTSWEAR	46,76,99,18,132,140,96,135,152,166,138,82,143,16,17	Shoes/Men	Men	Memory Foam		in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67513_01.jpg?sw=60&sfrm=jpg	~	3.1	25	Shoes	Court	~	Classics	Soft leather upper with toe-box perforations for comfort and ventilation	Low-cut construction for uninhibited freedom of motion	Memory Tech sockliner for a soft first feel and added cushion	Clean overlays with stitching detail for a classic look	Starcrest logo on the tongue and a Reebok windowbox for pops of style			N	Y	outlet	889131132862,889131128797,889131128742,889131132930,889131132909,889131132879,889131128728,889131128773,889131132855,889131132893,889131132916,889131128711,889131128735,889133964034,889133964041	N	0	V67513_01.jpg|V67513_02.jpg|V67513_03.jpg|V67513_04.jpg|V67513_05.jpg|V67513_06.jpg|V67513_07.jpg|V67513_08.jpg	2015-07-01T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V67512	JMI62	V67512	Reebok	Reebok Club MEMT	Celebrate heritage in subtle style with these classic kicks engineered for lasting comfort. A special sockliner expands your wear window, and pops of iconic Reebok branding create eye-catching appeal. Plus, stitched overlays add to the clean, sophisticated look.	64.99	64.99	http://www.reebok.com/us/reebok-club-memt/V67512.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67512_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Glen Green	7,7.5,8,9,10.5,11,12,13,14,15	580,590,600,620,650,660,680,700,720,740	SPORTSWEAR	2,9,33,3,22,66,15,59,11,11	Shoes/Men	Men	Memory Foam		in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67512_01.jpg?sw=60&sfrm=jpg	~	3.1	25	Shoes	Court	~	Classics	Soft leather upper with toe-box perforations for comfort and ventilation	Low-cut construction for uninhibited freedom of motion	Memory Tech sockliner for a soft first feel and added cushion	Clean overlays with stitching detail for a classic look	Starcrest logo on the tongue and a Reebok windowbox for pops of style			N	Y	outlet	889131168984,889131169028,889131169899,889131169943,889131169875,889131169035,889131169905,889131169936,889133968117,889133968100	N	0	V67512_01.jpg|V67512_02.jpg|V67512_03.jpg|V67512_04.jpg|V67512_05.jpg|V67512_06.jpg	2015-09-01T04:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V67021	AUT82	V67021	Reebok	Classic Renaissance Wide 4E	Tradition. Quality. Clean style. If that's how you roll, these shoes bring it. Detailed stitching, a hit of Union Jack flare, and a footbed brilliantly engineered for soft comfort sheathe your feet in cosmic performance and old-school fashion. Meanwhile, this extra-wide model gives your feet room to relax.	59.99	59.99	http://www.reebok.com/us/classic-renaissance-wide-4e/V67021.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67021_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Dark Heather Grey / Solid Grey	6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,13,14,15	570,580,590,600,610,620,630,640,650,660,670,680,700,720,740	SPORTSWEAR	13,9,11,15,24,31,32,44,41,29,63,35,15,4,1	Shoes/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67021_01.jpg?sw=60&sfrm=jpg	~			Shoes	Retro Running	~	Classics	Leather upper for soft support and stitched overlays for a classic style	Wide, 4E construction to better accommodate broader feet	Memory Tech foam sockliner for premier comfort and feel	Reebok windowbox quarter branding with the iconic Union Jack for style	Die-cut EVA midsole/lightweight cushioning	Starcrest woven-label on the tongue top for a salute to Reebok's heritage	Low-cut construction for better freedom of motion at the ankles	N	Y	outlet	888592087049,888592087155,888592087117,888592087094,888592087063,888592087032,888592087162,888592087131,888592087056,888592087025,888592087070,888592087100,888592087124,888592085939,888592087087	N	0	V67021_01.jpg|V67021_02.jpg|V67021_03.jpg|V67021_04.jpg|V67021_05.jpg|V67021_06.jpg	2015-11-05T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V67020	AUT82	V67020	Reebok	Classic Renaissance Wide 4E	Tradition. Quality. Clean style. If that's how you roll, these shoes bring it. Detailed stitching, a hit of Union Jack flare, and a footbed brilliantly engineered for soft comfort sheathe your feet in cosmic performance and old-school fashion. Meanwhile, this extra-wide model gives your feet room to relax.	59.99	59.99	http://www.reebok.com/us/classic-renaissance-wide-4e/V67020.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67020_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	White / Steel	7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,14,15	580,590,600,610,620,630,640,650,660,670,680,690,700,720,740	SPORTSWEAR	11,13,36,16,33,25,48,12,41,22,19,5,10,40,47	Shoes/Men	Men			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67020_01.jpg?sw=60&sfrm=jpg	~			Shoes	Retro Running	~	Classics	Leather upper for soft support and stitched overlays for a classic style	Wide, 4E construction to better accommodate broader feet	Memory Tech foam sockliner for premier comfort and feel	Reebok windowbox quarter branding with the iconic Union Jack for style	Die-cut EVA midsole/lightweight cushioning	Starcrest woven-label on the tongue top for a salute to Reebok's heritage	Low-cut construction for better freedom of motion at the ankles	N	Y	outlet	888592084321,888592084345,888592084383,888592084406,888592083218,888592083232,888592084352,888592084369,888592084413,888592084338,888592083201,888592083195,888592084390,888592084376,888592084420	N	0	V67020_01.jpg|V67020_02.jpg|V67020_03.jpg|V67020_04.jpg|V67020_05.jpg|V67020_06.jpg	2015-11-05T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9170000
V67019	AUT83	V67019	Reebok	Classic Renaissance Wide D	If you exude quality, tradition and sophisticated style, this shoe comes correct. You'll swing with the sweet stitching, soft leather upper, and premier-quality liner that covers your feet in comfort. Plus, subtle Reebok branding adds more retro appeal sure to make you stand out, and a D width delivers additional room.	59.99	59.99	http://www.reebok.com/us/classic-renaissance-wide-d/V67019.html	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67019_01.jpg?sw=440&sfrm=jpg	MASTERCARD / VISA	0	Black / Dark Heather Grey / Solid Grey	5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11	510,520,530,540,550,560,570,580,590,600,610,620,630	SPORTSWEAR	6,2,18,20,33,51,43,39,25,9,64,10,126	Shoes/Women	Women			in stock	http://demandware.edgesuite.net/sits_pod27/dw/image/v2/AAJP_PRD/on/demandware.static/Sites-Reebok-US-Site/Sites-reebok-products/en_US/v1498021504844/zoom/V67019_01.jpg?sw=60&sfrm=jpg	~			Shoes	Retro Running	~	Classics	Leather upper for soft support and stitched overlays for a classic style	Low-cut construction for better freedom of motion at the ankles	Memory Tech foam sockliner for premium comfort and feel	Reebok windowbox quarter branding with the iconic Union Jack for style	Die-cut EVA midsole/lightweight cushioning	Starcrest woven-label on the tongue top for a salute to Reebok's heritage		N	Y	outlet	888592093187,888592430326,888592430289,888592093200,888592093217,888592093170,888592430319,888592430272,888592093224,888592093194,888592093163,888592430296,888592430302	N	0	V67019_01.jpg|V67019_02.jpg|V67019_03.jpg|V67019_04.jpg|V67019_05.jpg|V67019_06.jpg	2015-11-07T05:00:00.000Z	2020-12-31T05:00:00.000Z	Adult	9270000
